Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000099931,-1.973403687,1.077458107,-0.89594558,0.043703279,1,54.59897101,Partially rescued,NA
ENSMUSG00000099950,2.4775844,0.863386054,3.340970454,0.040673057,1,-34.84789679,Worsened,9130227L01Rik
ENSMUSG00000099966,0.65464885,0.105250052,0.759898902,0.000682273,1,-16.07732945,Worsened,NA
ENSMUSG00000100009,-0.747901007,-0.203700439,-0.951601445,0.00617056,1,-27.23628351,Worsened,Gm7967
ENSMUSG00000100110,-1.122305249,0.45076754,-0.671537709,0.04127479,1,40.16443303,Partially rescued,NA
ENSMUSG00000100217,2.75935694,-1.236163644,1.523193296,0.019682379,1,44.79897567,Partially rescued,9930111H07Rik
ENSMUSG00000100280,1.92095827,-0.685641841,1.23531643,0.041023132,1,35.69269834,Partially rescued,NA
ENSMUSG00000100410,1.101069338,-0.027114949,1.073954389,1.19032339630634e-09,1,2.462601405,Not rescued,2310020H05Rik
ENSMUSG00000100550,-1.408143573,0.62940835,-0.778735223,0.000756609,1,44.6977398,Partially rescued,2310039L15Rik
ENSMUSG00000100755,0.597769152,-0.210511535,0.387257617,0.044081721,1,35.21619248,Partially rescued,Rps23-ps1
ENSMUSG00000100807,-1.917575495,0.452056134,-1.465519361,5.75446514517553e-06,1,23.57435915,Not rescued,NA
ENSMUSG00000100862,-1.429046357,0.685217232,-0.743829125,0.002391471,1,47.94926549,Partially rescued,Atp6-ps
ENSMUSG00000101122,-1.187448547,1.366210997,0.17876245,0.020942616,0.647605656,115.0543323,Rescued,Gm17971
ENSMUSG00000101227,5.400508158,0.099910506,5.500418663,1.46910635673491e-22,1,-1.850020461,Worsened,NA
ENSMUSG00000101468,3.917689914,-0.489963896,3.427726018,0.003264676,1,12.50644913,Not rescued,NA
ENSMUSG00000101609,-0.525268133,0.128614908,-0.396653224,0.004433486,1,24.48557228,Not rescued,Kcnq1ot1
ENSMUSG00000101941,0.6789992,0.139435747,0.818434947,0.017517759,1,-20.53548035,Worsened,Gm28979
ENSMUSG00000101968,0.553895226,0.135378148,0.689273375,0.003841128,1,-24.44111123,Worsened,Teshl
ENSMUSG00000102018,1.229411262,0.058013851,1.287425113,0.020185858,1,-4.71883194,Worsened,Iqank1
ENSMUSG00000102070,-0.791920103,0.073301256,-0.718618847,0.047789031,1,9.256142885,Not rescued,NA
ENSMUSG00000102095,2.328458025,-0.718678291,1.609779734,0.010732276,1,30.86498805,Partially rescued,NA
ENSMUSG00000102098,-0.785954162,0.135336002,-0.650618161,0.000118737,1,17.21932505,Not rescued,2310016D03Rik
ENSMUSG00000102106,2.974788192,-0.015751178,2.959037014,2.30953589910291e-06,1,0.529489075,Not rescued,2310043O21Rik
ENSMUSG00000102112,-2.032697292,0.586480143,-1.446217149,0.000643365,1,28.85231094,Not rescued,NA
ENSMUSG00000102224,3.549374918,-0.719719149,2.82965577,0.026751815,1,20.27734926,Not rescued,4930447F24Rik
ENSMUSG00000102305,-0.866576258,0.343494179,-0.52308208,0.009059871,1,39.63807864,Partially rescued,NA
ENSMUSG00000102516,1.199272818,0.094396839,1.293669657,0.04904512,1,-7.871173057,Worsened,NA
ENSMUSG00000102533,-1.398088476,0.835736021,-0.562352454,0.01547223,1,59.77704816,Partially rescued,NA
ENSMUSG00000102573,-0.576228297,-0.340174569,-0.916402866,0.02936052,1,-59.03468662,Worsened,NA
ENSMUSG00000102602,-0.676610786,-0.011748448,-0.688359234,0.003249745,1,-1.73636726,Worsened,NA
ENSMUSG00000102676,0.914417329,-0.003157193,0.911260136,0.00241523,1,0.345268302,Not rescued,NA
ENSMUSG00000102748,-0.718500804,-0.032240252,-0.750741056,0.02589495,1,-4.487155977,Worsened,Pcdhgb2
ENSMUSG00000102780,-1.34062919,0.44630206,-0.89432713,0.020682191,1,33.29049252,Partially rescued,NA
ENSMUSG00000102813,0.703495847,-0.341697815,0.361798032,0.036662933,1,48.57140475,Partially rescued,NA
ENSMUSG00000102838,1.834038249,0.058227639,1.892265889,0.029590244,1,-3.174832339,Worsened,NA
ENSMUSG00000102976,-0.518426414,0.00080217,-0.517624243,1.24253019019414e-05,1,0.154731758,Not rescued,Zc3h11a
ENSMUSG00000103081,-1.51638055,0.470670175,-1.045710375,0.038733304,1,31.03905382,Partially rescued,NA
ENSMUSG00000103144,-1.113219978,-0.11250225,-1.225722228,0.000480453,1,-10.10602147,Worsened,Pcdhga1
ENSMUSG00000103200,2.920863576,-0.381539773,2.539323804,0.010834034,1,13.06256738,Not rescued,NA
ENSMUSG00000103292,2.338532236,-0.214900492,2.123631744,0.032558631,1,9.189545841,Not rescued,NA
ENSMUSG00000103332,-0.852785157,-0.003229903,-0.85601506,0.025589124,1,-0.37874762,Worsened,Pcdhga2
ENSMUSG00000103343,3.982521499,0.100006123,4.082527622,0.003954821,1,-2.511125751,Worsened,NA
ENSMUSG00000103467,-1.19456472,0.068748266,-1.125816453,0.010205611,1,5.755089303,Not rescued,NA
ENSMUSG00000103529,-4.418185253,2.50256003,-1.915625223,0.006218206,1,56.64226118,Partially rescued,NA
ENSMUSG00000103553,-1.532054538,1.139595845,-0.392458693,0.00303804,1,74.38350379,Partially rescued,NA
ENSMUSG00000103692,4.61159866,-1.406376877,3.205221782,0.00732157,1,30.49651501,Partially rescued,4930503O07Rik
ENSMUSG00000103703,-1.130674782,-0.072118267,-1.202793048,2.68963065154718e-05,1,-6.378338661,Worsened,NA
ENSMUSG00000104093,4.176809854,-1.001056771,3.175753083,0.01210196,1,23.96701804,Not rescued,A330015K06Rik
ENSMUSG00000104156,1.483118359,-0.149166873,1.333951486,0.002462534,1,10.05765132,Not rescued,NA
ENSMUSG00000104195,1.171601045,-0.137373413,1.034227633,0.000286679,1,11.72527231,Not rescued,NA
ENSMUSG00000104235,-2.126400063,1.629831396,-0.496568667,0.049874946,1,76.64744863,Partially rescued,NA
ENSMUSG00000104328,2.377669553,0.14746731,2.525136863,1.32062006134244e-06,1,-6.202178518,Worsened,Gm37323
ENSMUSG00000104344,-0.590465791,-0.002947221,-0.593413012,0.002051866,1,-0.499134973,Worsened,NA
ENSMUSG00000104453,-0.531022261,-0.010347496,-0.541369757,6.9121358058012e-19,1,-1.948599244,Worsened,NA
ENSMUSG00000104459,-0.900085502,0.278011954,-0.622073548,0.002579749,1,30.88728271,Partially rescued,NA
ENSMUSG00000104478,4.351555917,0.718801062,5.070356979,0.003763718,1,-16.51825406,Worsened,NA
ENSMUSG00000104487,4.370534844,-0.786896605,3.58363824,0.002507407,1,18.00458371,Not rescued,Gm31373
ENSMUSG00000104548,-0.691745015,0.326230426,-0.365514589,0.043242669,1,47.16050266,Partially rescued,NA
ENSMUSG00000104605,1.125033814,0.040085361,1.165119174,0.002857794,1,-3.563036091,Worsened,NA
ENSMUSG00000104675,1.884860683,-0.832056039,1.052804644,0.033597576,1,44.14416654,Partially rescued,NA
ENSMUSG00000104694,0.843528145,0.261630501,1.105158646,0.030682981,1,-31.01621476,Worsened,NA
ENSMUSG00000104713,0.948700187,-0.24236092,0.706339267,2.96762059637125e-06,1,25.54662934,Not rescued,Gbp6
ENSMUSG00000104846,2.494484878,0.39771338,2.892198258,0.047226622,1,-15.9437078,Worsened,NA
ENSMUSG00000105127,3.563341075,-1.14624036,2.417100715,0.000217349,1,32.16757351,Partially rescued,NA
ENSMUSG00000105139,2.184335643,0.136657907,2.32099355,2.44426651189301e-05,1,-6.25626869,Worsened,Gm19391
ENSMUSG00000105176,-0.599588868,-0.082891444,-0.682480312,3.2841368484401e-06,1,-13.82471367,Worsened,NA
ENSMUSG00000105265,3.515371578,0.554717927,4.070089505,0.017506013,1,-15.77978073,Worsened,Sox2ot
ENSMUSG00000105296,4.993790186,0.126765714,5.120555899,8.11507508434628e-05,1,-2.538466956,Worsened,NA
ENSMUSG00000105377,1.450528673,0.078811332,1.529340004,0.041673726,1,-5.433283275,Worsened,NA
ENSMUSG00000105535,1.105178999,0.101780762,1.206959761,7.16771813820491e-08,1,-9.209436848,Worsened,NA
ENSMUSG00000105556,-0.792356706,-0.084981628,-0.877338334,0.009351023,1,-10.72517303,Worsened,NA
ENSMUSG00000105597,-1.003278383,0.085637582,-0.917640801,0.015864076,1,8.535774672,Not rescued,NA
ENSMUSG00000105677,0.875664403,-0.250441044,0.625223359,0.039673997,1,28.60011703,Not rescued,NA
ENSMUSG00000105987,-0.51590445,-0.05997736,-0.57588181,0.000352473,1,-11.62567209,Worsened,NA
ENSMUSG00000106116,5.242876311,-0.951679834,4.291196477,1.13087998124843e-05,1,18.15186507,Not rescued,Gm18830
ENSMUSG00000106205,1.239526384,-0.410827789,0.828698595,0.000757331,1,33.14393255,Partially rescued,NA
ENSMUSG00000106237,-0.647176623,-0.094721475,-0.741898097,0.002382689,1,-14.6361088,Worsened,NA
ENSMUSG00000106254,3.367379171,-1.187253077,2.180126094,0.04743872,1,35.25748116,Partially rescued,NA
ENSMUSG00000106317,-0.62913309,-0.181855129,-0.810988219,0.002579372,1,-28.90566899,Worsened,NA
ENSMUSG00000106350,3.377870681,0.245504684,3.623375364,0.038382628,1,-7.268030869,Worsened,Kif19b
ENSMUSG00000106357,1.477048656,-0.015639312,1.461409344,0.000256993,1,1.058821702,Not rescued,Gm33100
ENSMUSG00000106375,3.8435378,-0.074618273,3.768919528,0.032753456,1,1.941395569,Not rescued,NA
ENSMUSG00000106391,1.840361548,-0.167288133,1.673073415,0.003895971,1,9.08996024,Not rescued,NA
ENSMUSG00000106441,2.850052152,-0.36132126,2.488730892,3.9349387644142e-10,1,12.67770697,Not rescued,4930556A17Rik
ENSMUSG00000106475,1.288558339,-0.156809312,1.131749028,0.008162265,1,12.16936066,Not rescued,NA
ENSMUSG00000106535,-0.931858067,-0.052397458,-0.984255525,0.037747407,1,-5.622901165,Worsened,NA
ENSMUSG00000106547,-0.750550747,0.238800787,-0.51174996,0.001726741,1,31.81674097,Partially rescued,NA
ENSMUSG00000106943,1.372903576,-0.19523356,1.177670016,3.6990881392032e-06,1,14.22048591,Not rescued,Dancr
ENSMUSG00000106951,-0.796777833,0.077694602,-0.719083232,8.19281414138807e-05,1,9.751099808,Not rescued,5930430L01Rik
ENSMUSG00000106990,-0.547224653,0.009279398,-0.537945255,0.005785263,1,1.695719993,Not rescued,NA
ENSMUSG00000107110,4.017565074,-0.370209295,3.647355779,0.012892752,1,9.214767862,Not rescued,NA
ENSMUSG00000107182,-1.291708552,-0.195263995,-1.486972548,2.97431765957414e-09,1,-15.11672234,Worsened,NA
ENSMUSG00000107195,0.912364694,-0.478811006,0.433553688,0.012354983,1,52.48022086,Partially rescued,NA
ENSMUSG00000107331,-0.539648646,0.010519997,-0.529128649,0.017619064,1,1.949415955,Not rescued,NA
ENSMUSG00000107355,1.098700983,-0.000175604,1.098525379,0.000618269,1,0.015982856,Not rescued,AI839979
ENSMUSG00000107362,3.556322178,-0.515765135,3.040557043,0.015141502,1,14.50276744,Not rescued,NA
ENSMUSG00000107396,3.278697562,-0.382498527,2.896199036,0.017919662,1,11.66617291,Not rescued,Gm50630
ENSMUSG00000107458,1.493833999,0.081317301,1.5751513,2.1596912731804e-05,1,-5.44352991,Worsened,NA
ENSMUSG00000107477,-1.5892811,1.460989847,-0.128291253,0.03638315,1,91.92771794,Rescued,NA
ENSMUSG00000107682,2.932683088,-0.702053752,2.230629336,0.000293512,1,23.93895728,Not rescued,Gm33024
ENSMUSG00000107698,1.908176349,0.638754004,2.546930353,0.015749502,1,-33.47457922,Worsened,NA
ENSMUSG00000107802,2.037588453,-1.116774688,0.920813765,0.02433481,1,54.80864826,Partially rescued,NA
ENSMUSG00000108161,3.876204346,-0.701582405,3.174621941,0.004059352,1,18.09972701,Not rescued,NA
ENSMUSG00000108207,0.537923492,-0.206766897,0.331156595,0.006185974,1,38.43797491,Partially rescued,NA
ENSMUSG00000108255,1.936325976,-1.195569911,0.740756065,0.041539918,1,61.74424791,Partially rescued,NA
ENSMUSG00000108276,2.466859683,-0.154817055,2.312042628,0.025090902,1,6.275876016,Not rescued,NA
ENSMUSG00000108479,2.215101358,-0.842887582,1.372213776,6.5293007185205e-07,1,38.0518742,Partially rescued,NA
ENSMUSG00000108514,1.129177301,-0.649762704,0.479414597,0.031138103,1,57.54301856,Partially rescued,NA
ENSMUSG00000108738,0.996269532,-0.012183498,0.984086035,0.0044856,1,1.222911815,Not rescued,NA
ENSMUSG00000108763,4.00313647,-1.110970343,2.892166127,0.004808382,1,27.75249736,Not rescued,Btnl12
ENSMUSG00000109005,-0.768863983,0.162229564,-0.606634419,0.005365583,1,21.0999042,Not rescued,NA
ENSMUSG00000109049,3.388338662,-0.032504846,3.355833815,0.029684756,1,0.959315159,Not rescued,NA
ENSMUSG00000109194,3.456632578,-0.404815648,3.05181693,0.010402123,1,11.71127213,Not rescued,NA
ENSMUSG00000109206,3.448802065,-0.201745948,3.247056116,0.036020048,1,5.849739838,Not rescued,NA
ENSMUSG00000109279,-1.301885191,0.579728417,-0.722156775,0.001517477,1,44.52991866,Partially rescued,NA
ENSMUSG00000109284,1.201991458,-0.128401891,1.073589567,0.000212443,1,10.68242959,Not rescued,B230311B06Rik
ENSMUSG00000109337,-1.134361432,-0.682912065,-1.817273497,0.041093069,1,-60.20233466,Worsened,NA
ENSMUSG00000109341,3.683357955,0.127816514,3.811174469,0.009362589,1,-3.470108408,Worsened,NA
ENSMUSG00000109372,1.900688117,-0.593261072,1.307427045,4.42347112630132e-15,0.973859486,31.21296263,Partially rescued,Gm19410
ENSMUSG00000109508,3.190944597,-1.664555201,1.526389396,0.040103767,1,52.16496715,Partially rescued,NA
ENSMUSG00000109539,-1.047939691,-0.290598483,-1.338538174,0.03254379,1,-27.7304587,Worsened,NA
ENSMUSG00000109587,-0.506567777,0.156762612,-0.349805165,0.010335223,1,30.94602908,Partially rescued,NA
ENSMUSG00000109632,1.89243926,0.065279927,1.957719188,0.021629292,1,-3.449512424,Worsened,NA
ENSMUSG00000109773,-1.901146966,0.480685822,-1.420461144,0.021626108,1,25.28399071,Not rescued,NA
ENSMUSG00000109814,4.117755177,-1.141209634,2.976545543,0.008162285,1,27.7143634,Not rescued,NA
ENSMUSG00000109962,2.156079753,-0.009880644,2.14619911,0.001732314,1,0.458268928,Not rescued,NA
ENSMUSG00000110020,1.8250082,-0.51818384,1.30682436,0.007625665,1,28.39350751,Not rescued,NA
ENSMUSG00000110071,2.805993271,-0.176477339,2.629515932,4.91164504276544e-21,1,6.289300139,Not rescued,NA
ENSMUSG00000110138,-1.502714922,1.328208007,-0.174506914,0.010883426,1,88.38722424,Rescued,NA
ENSMUSG00000110218,0.982953218,0.100113977,1.083067195,0.001125101,1,-10.18501948,Worsened,Tincr
ENSMUSG00000110273,1.812046606,0.11839618,1.930442786,0.047898663,1,-6.533837492,Worsened,Gm41231
ENSMUSG00000110353,1.433812445,-0.202984587,1.230827858,1.78967417886367e-12,1,14.15698322,Not rescued,Gm33543
ENSMUSG00000110360,-0.504971483,0.087186109,-0.417785374,0.007137379,1,17.26555096,Not rescued,NA
ENSMUSG00000110363,4.628990158,-0.148511223,4.480478935,0.000755343,1,3.208285567,Not rescued,NA
ENSMUSG00000110369,4.981025519,-0.247498555,4.733526964,5.9266853034265e-11,1,4.968827283,Not rescued,Gm33910
ENSMUSG00000110409,3.993723651,-0.991148719,3.002574932,0.019430105,1,24.81765904,Not rescued,NA
ENSMUSG00000110419,1.063837657,-0.141234886,0.92260277,0.002507407,1,13.27598109,Not rescued,NA
ENSMUSG00000110481,-0.724806257,0.558621434,-0.166184823,0.031910449,1,77.0718283,Partially rescued,NA
ENSMUSG00000110489,3.01789625,0.375816004,3.393712253,7.66915493877745e-10,1,-12.45291331,Worsened,NA
ENSMUSG00000110496,-2.780887538,0.54066241,-2.240225128,0.005162339,1,19.44208107,Not rescued,NA
ENSMUSG00000110547,0.654528199,-0.066100765,0.588427434,3.51564534124616e-05,1,10.09899428,Not rescued,Gm29773
ENSMUSG00000110556,3.901096275,-1.728134738,2.172961537,0.017856984,1,44.29869493,Partially rescued,NA
ENSMUSG00000110588,3.428878734,-0.198290613,3.230588121,0.000128953,1,5.782957892,Not rescued,NA
ENSMUSG00000110592,3.505177427,-1.337018603,2.168158824,0.047651505,1,38.14410629,Partially rescued,NA
ENSMUSG00000110599,-1.424489741,-0.037307527,-1.461797268,0.030095771,1,-2.619009909,Worsened,6030466F02Rik
ENSMUSG00000110611,0.974744371,-0.237428385,0.737315986,0.014270438,1,24.35801554,Not rescued,NA
ENSMUSG00000110622,3.792897639,-0.660330777,3.132566863,0.010704023,1,17.4096651,Not rescued,Iqcn
ENSMUSG00000110630,1.053817761,0.023640408,1.077458169,0.02379589,1,-2.243310823,Worsened,NA
ENSMUSG00000110631,2.08396827,-0.695399215,1.388569055,0.00025175,1,33.36899247,Partially rescued,NA
ENSMUSG00000110640,4.169883968,-0.675828918,3.49405505,0.006293872,1,16.20737947,Not rescued,NA
ENSMUSG00000110656,1.281494547,0.044418383,1.32591293,0.000586123,1,-3.466139078,Worsened,NA
ENSMUSG00000110682,2.221686581,-0.693951429,1.527735152,0.017958192,1,31.23534323,Partially rescued,A530010L16Rik
ENSMUSG00000110697,1.004517286,0.399179002,1.403696287,0.001941531,1,-39.73839049,Worsened,Gm31718
ENSMUSG00000110710,2.406291246,-0.016678956,2.38961229,0.004301523,1,0.693139535,Not rescued,NA
ENSMUSG00000110755,2.329637222,-0.108983064,2.220654159,0.000225532,1,4.678113079,Not rescued,BC049987
ENSMUSG00000110834,0.540193465,-0.128497307,0.411696158,2.77419974225748e-06,1,23.78727535,Not rescued,NA
ENSMUSG00000110980,0.765972255,-0.219916548,0.546055707,0.013399751,1,28.71077199,Not rescued,NA
ENSMUSG00000110981,3.612553077,-1.170114909,2.442438169,0.016222581,1,32.39024822,Partially rescued,NA
ENSMUSG00000110996,3.858537594,-1.705485535,2.153052059,0.03062529,1,44.20030889,Partially rescued,Gm36251
ENSMUSG00000111045,3.603546597,0.159303952,3.762850549,0.005059693,1,-4.420754611,Worsened,NA
ENSMUSG00000111116,2.878276304,-1.071688531,1.806587773,0.022794012,1,37.2336919,Partially rescued,NA
ENSMUSG00000111177,-0.774743949,-0.321138826,-1.095882775,0.046890488,1,-41.4509628,Worsened,Rps2-ps3
ENSMUSG00000111293,0.949960433,0.243106591,1.193067025,0.008177336,1,-25.59123337,Worsened,NA
ENSMUSG00000111375,0.588799841,-0.153794066,0.435005775,9.66027162204048e-05,1,26.11992318,Not rescued,Btbd8
ENSMUSG00000111398,3.542013593,-0.91576188,2.626251713,0.02177032,1,25.85427346,Not rescued,NA
ENSMUSG00000111399,-3.532242642,-0.746093725,-4.278336367,0.001360293,1,-21.12238033,Worsened,NA
ENSMUSG00000111696,-4.387486557,2.003479147,-2.38400741,0.015778238,1,45.66348229,Partially rescued,NA
ENSMUSG00000111709,4.658558451,-1.027012401,3.63154605,0.000666482,1,22.04571247,Not rescued,Gsta13
ENSMUSG00000111827,-3.77131087,1.690288264,-2.081022606,0.026044251,1,44.81964818,Partially rescued,NA
ENSMUSG00000112023,1.205326252,0.072204597,1.277530849,1.0133560098327e-05,1,-5.990460806,Worsened,Lilrb4b
ENSMUSG00000112058,2.28166577,-1.081448937,1.200216832,0.003858875,1,47.3973424,Partially rescued,NA
ENSMUSG00000112080,3.505165238,-0.832032854,2.673132384,0.002858218,1,23.73733611,Not rescued,NA
ENSMUSG00000112148,0.743856371,-0.219459681,0.52439669,0.03314922,1,29.50296444,Not rescued,Lilrb4a
ENSMUSG00000112188,0.885721563,0.325157,1.210878563,0.007022184,1,-36.71097262,Worsened,Gm47708
ENSMUSG00000112267,4.523327002,-1.519963333,3.003363669,0.000856913,1,33.60277363,Partially rescued,NA
ENSMUSG00000112274,2.14635646,0.089842564,2.236199024,0.011041437,1,-4.185817484,Worsened,NA
ENSMUSG00000112276,2.95588925,-0.483922118,2.471967132,1.16005169918984e-06,1,16.37145633,Not rescued,NA
ENSMUSG00000112280,-0.937850778,-0.172477171,-1.110327949,3.71246024186298e-12,1,-18.39068381,Worsened,A830082N09Rik
ENSMUSG00000112317,3.420344564,-0.740989593,2.679354971,0.006967671,1,21.66417972,Not rescued,NA
ENSMUSG00000112375,-0.584615742,0.03832638,-0.546289362,2.41994877389586e-08,1,6.555824131,Not rescued,Gm38560
ENSMUSG00000112466,3.775844407,0.094445453,3.870289861,0.018194883,1,-2.501306812,Worsened,Gm29674
ENSMUSG00000112533,4.015784655,0.655374981,4.671159636,0.005860227,1,-16.31997324,Worsened,Gm20758
ENSMUSG00000112569,2.086931469,-0.158551868,1.928379601,2.33645181505678e-10,1,7.597368226,Not rescued,5430401H09Rik
ENSMUSG00000112610,2.488218085,-1.188127882,1.300090203,0.016577432,1,47.75015056,Partially rescued,NA
ENSMUSG00000112701,2.078181213,-0.183192419,1.894988794,0.010844868,1,8.815035842,Not rescued,NA
ENSMUSG00000112758,1.267273975,0.539955702,1.807229677,0.027996349,1,-42.60765334,Worsened,NA
ENSMUSG00000112762,2.334772821,-1.133082448,1.201690373,0.040539956,1,48.5307366,Partially rescued,4930459C07Rik
ENSMUSG00000112775,1.977479144,-0.113916165,1.863562979,0.039390991,1,5.760675935,Not rescued,NA
ENSMUSG00000112778,2.574627991,-0.405820653,2.168807337,0.012235385,1,15.76230255,Not rescued,Gm33677
ENSMUSG00000112790,-1.163503064,-0.05975315,-1.223256214,0.022009357,1,-5.135624641,Worsened,NA
ENSMUSG00000112795,4.07683158,-1.070285464,3.006546116,0.03035801,1,26.25287415,Not rescued,NA
ENSMUSG00000113015,2.316320656,-0.049506078,2.266814578,0.001094702,1,2.137272205,Not rescued,NA
ENSMUSG00000113031,3.391471732,-1.939498607,1.451973125,0.045772492,1,57.18752094,Partially rescued,NA
ENSMUSG00000113064,4.280601588,-1.530750221,2.749851367,0.005522574,1,35.7601657,Partially rescued,NA
ENSMUSG00000113070,-0.631545249,0.061943313,-0.569601936,0.044310756,1,9.808214549,Not rescued,NA
ENSMUSG00000113101,7.038716437,0.021499076,7.060215513,2.20908133508546e-09,1,-0.305440292,Worsened,Gm33424
ENSMUSG00000113209,1.032555738,-0.044777945,0.987777793,0.001234448,1,4.336612837,Not rescued,NA
ENSMUSG00000113299,4.609002745,-0.269126375,4.33987637,0.034748982,1,5.83914547,Not rescued,NA
ENSMUSG00000113361,2.323924487,-0.576115171,1.747809316,2.29785337967596e-06,1,24.79061495,Not rescued,NA
ENSMUSG00000113586,2.315849781,-0.257640648,2.058209133,0.015977139,1,11.12510189,Not rescued,Gm48606
ENSMUSG00000113625,3.382634156,-1.131327369,2.251306787,0.027631211,1,33.44515891,Partially rescued,Gm3379
ENSMUSG00000113637,-0.991449932,0.080384191,-0.911065741,2.813016883859e-06,1,8.107740801,Not rescued,NA
ENSMUSG00000113689,2.226758526,-0.724676106,1.50208242,0.011769334,1,32.54399153,Partially rescued,A330076C08Rik
ENSMUSG00000113722,1.588818833,-0.297849411,1.290969422,1.4443855867325e-05,1,18.74659369,Not rescued,NA
ENSMUSG00000113735,3.565802282,0.11502417,3.680826452,6.96790568187597e-05,1,-3.225758481,Worsened,NA
ENSMUSG00000113737,1.339939567,0.207551549,1.547491115,0.039971491,1,-15.48962011,Worsened,NA
ENSMUSG00000113757,1.85455119,0.032154547,1.886705738,3.27445873526397e-05,1,-1.733818273,Worsened,NA
ENSMUSG00000113789,-1.115117981,0.172823008,-0.942294973,0.033056726,1,15.49818145,Not rescued,NA
ENSMUSG00000113800,1.992768367,-0.05385083,1.938917538,0.004148468,1,2.702312559,Not rescued,2210039B01Rik
ENSMUSG00000113930,2.373964154,-0.047166153,2.326798,6.9388974122969e-12,1,1.986809832,Not rescued,NA
ENSMUSG00000113975,3.886743372,0.251687517,4.138430889,4.04239174458178e-32,1,-6.475537308,Worsened,Gm36372
ENSMUSG00000114018,1.661024336,-0.025689083,1.635335253,1.36529131280385e-11,1,1.546580771,Not rescued,Gm36495
ENSMUSG00000114019,-1.315374324,0.091787785,-1.223586539,2.40321775729002e-20,1,6.978073333,Not rescued,NA
ENSMUSG00000114035,-0.72164166,0.119260808,-0.602380853,1.23910337789212e-05,1,16.52631968,Not rescued,2310081J21Rik
ENSMUSG00000114178,4.229835225,-0.978780434,3.251054791,0.001642177,1,23.13991875,Not rescued,NA
ENSMUSG00000114196,2.20229193,0.360813148,2.563105078,0.005796701,1,-16.38352951,Worsened,NA
ENSMUSG00000114251,0.606859719,-0.091484643,0.515375076,8.40554281537917e-06,1,15.07508903,Not rescued,NA
ENSMUSG00000114255,0.964685085,-0.709142804,0.255542281,0.012406439,1,73.51029006,Partially rescued,Gm10734
ENSMUSG00000114424,4.290177767,-0.812568275,3.477609492,0.024968339,1,18.9402006,Not rescued,NA
ENSMUSG00000114439,4.919387697,-0.050167353,4.869220344,7.10032205445012e-69,1,1.019788566,Not rescued,NA
ENSMUSG00000114524,4.201192539,-0.297392858,3.903799681,2.95073998408683e-09,1,7.078772396,Not rescued,NA
ENSMUSG00000114608,2.364237697,-0.242048644,2.122189053,1.44225565575617e-07,1,10.23791493,Not rescued,Gm36161
ENSMUSG00000114638,1.525900209,-0.729362784,0.796537426,0.025761865,1,47.79885206,Partially rescued,NA
ENSMUSG00000114753,3.144307228,-0.25089351,2.893413718,0.037227572,1,7.979293759,Not rescued,Gm34059
ENSMUSG00000114822,3.270649302,-0.14165136,3.128997942,0.005310665,1,4.330985889,Not rescued,Gm4813
ENSMUSG00000114828,2.503188089,-0.456206996,2.046981094,0.005601323,1,18.2250386,Not rescued,AI463229
ENSMUSG00000114968,-1.117702113,-0.251718613,-1.369420727,0.001882199,1,-22.52108233,Worsened,A630019I02Rik
ENSMUSG00000115009,4.175450062,-0.246362299,3.929087763,0.000193864,1,5.900257341,Not rescued,NA
ENSMUSG00000115124,-0.643849383,0.127958453,-0.51589093,0.001493366,1,19.87397305,Not rescued,NA
ENSMUSG00000115149,0.982045324,-0.117528008,0.864517316,0.034426534,1,11.96767653,Not rescued,9330188P03Rik
ENSMUSG00000115207,4.477650733,-1.136645252,3.341005481,0.013196418,1,25.38485736,Not rescued,NA
ENSMUSG00000115230,4.631108731,-1.322485152,3.308623579,0.004835871,1,28.55655587,Not rescued,Gm33251
ENSMUSG00000115240,1.990963398,0.015762915,2.006726312,0.023405902,1,-0.791722971,Worsened,Gm5144
ENSMUSG00000115354,3.147874934,0.148066307,3.295941241,0.044477244,1,-4.703690908,Worsened,NA
ENSMUSG00000115391,2.999746506,-0.624443798,2.375302708,3.1884448630286e-05,1,20.81655223,Not rescued,NA
ENSMUSG00000115406,1.11948759,0.129196752,1.248684342,0.014072422,1,-11.54070427,Worsened,NA
ENSMUSG00000115426,1.320228038,-0.301975573,1.018252465,0.033374707,1,22.87298587,Not rescued,Gm19510
ENSMUSG00000115494,3.050895152,-0.281481011,2.769414141,1.67421909363569e-16,1,9.226177808,Not rescued,NA
ENSMUSG00000115546,2.16371897,-0.121393685,2.042325285,0.014947051,1,5.610418313,Not rescued,NA
ENSMUSG00000115636,2.516068539,-0.204806638,2.3112619,0.008232572,1,8.139946719,Not rescued,NA
ENSMUSG00000115762,1.586321616,-0.336186389,1.250135227,0.00323714,1,21.1928266,Not rescued,NA
ENSMUSG00000115867,-0.582956797,-0.297592459,-0.880549256,0.025481779,1,-51.04880163,Worsened,Gm10865
ENSMUSG00000115919,2.500708413,0.017448048,2.518156462,2.99902926044829e-12,1,-0.697724218,Worsened,Gm31583
ENSMUSG00000115936,4.118573515,0.221988124,4.340561638,0.004730067,1,-5.389927429,Worsened,NA
