"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000031935",0.0319784437973814,0.964389961119476,"Med17","non-significant"
"ENSMUSG00000031936",-0.741041317119532,0.800748279733781,"Hephl1","non-significant"
"ENSMUSG00000031938",-0.0445554377838018,0.966112960640575,"4931406C07Rik","non-significant"
"ENSMUSG00000031939",-0.0411809936162211,0.964705465023297,"Taf1d","non-significant"
"ENSMUSG00000031948",-0.0754547293056646,0.676480307498821,"Kars1","non-significant"
"ENSMUSG00000031949",-0.0373394502422267,0.976912904263613,"Adat1","non-significant"
"ENSMUSG00000031950",-0.12482060903799,0.845094181829531,"Gabarapl2","non-significant"
"ENSMUSG00000031951",-0.0288512462587305,0.989074759783954,"Tmem231","non-significant"
"ENSMUSG00000031953",0.113882933770119,0.890689429155919,"Tmem170","non-significant"
"ENSMUSG00000031954",0.0604062970535924,0.920385314845082,"Cfdp1","non-significant"
"ENSMUSG00000031955",-0.00150878794038075,0.997460325812506,"Bcar1","non-significant"
"ENSMUSG00000031958",-0.139610942098458,0.724304953205696,"Ldhd","non-significant"
"ENSMUSG00000031959",0.0569330629571374,0.91099006898321,"Wdr59","non-significant"
"ENSMUSG00000031960",0.047313525459898,0.897845998560562,"Aars1","non-significant"
"ENSMUSG00000031962",-0.0752572703283933,0.898644076282191,"Cdh15","non-significant"
"ENSMUSG00000031963",-0.136269687081029,0.945481907937247,"Bmper","non-significant"
"ENSMUSG00000031967",-0.00997310566677176,0.984089192735064,"Afg3l1","non-significant"
"ENSMUSG00000031969",-0.0226209195844367,0.96620060548442,"Acad8","non-significant"
"ENSMUSG00000031972",-0.132763963122744,0.383943978324532,"Acta1","non-significant"
"ENSMUSG00000031974",0.0920315892741914,0.73574020635406,"Abcb10","non-significant"
"ENSMUSG00000031976",-0.0101540193121505,0.989944319013175,"Urb2","non-significant"
"ENSMUSG00000031979",-0.0473774694353035,0.909300109206781,"Cog2","non-significant"
"ENSMUSG00000031980",-0.264263273462925,0.871323735336378,"Agt","non-significant"
"ENSMUSG00000031982",-0.0311804437648635,0.982828170558469,"Arv1","non-significant"
"ENSMUSG00000031983",0.113132470001239,0.899693026153703,"2310022B05Rik","non-significant"
"ENSMUSG00000031984",0.0424009770515803,0.945481907937247,"Fsaf1","non-significant"
"ENSMUSG00000031985",0.0256776834210084,0.962588041582949,"Gnpat","non-significant"
"ENSMUSG00000031986",-0.00688569837638107,0.989998018700216,"Sprtn","non-significant"
"ENSMUSG00000031987",0.0823091189445732,0.833149868440861,"Egln1","non-significant"
"ENSMUSG00000031988",-0.012097924970774,0.977430930012133,"Vps26b","non-significant"
"ENSMUSG00000031990",0.0380641890578904,0.976190870894722,"Jam3","non-significant"
"ENSMUSG00000031993",0.00283594322796192,0.994318335956126,"Snx19","non-significant"
"ENSMUSG00000031994",0.806390102097202,0.787704909891392,"Adamts8","non-significant"
"ENSMUSG00000031996",-0.00273681292043816,0.99461054369087,"Aplp2","non-significant"
"ENSMUSG00000032000",0.131150123097357,0.876158881050567,"Birc3","non-significant"
"ENSMUSG00000032002",-0.133084054904025,0.62299039335228,"Dcun1d5","non-significant"
"ENSMUSG00000032006",0.254616386140661,0.879279826257192,"Pdgfd","non-significant"
"ENSMUSG00000032009",0.11934586604557,0.872438306818569,"Sesn3","non-significant"
"ENSMUSG00000032010",-0.609107459174123,0.325853881774357,"Usp2","non-significant"
"ENSMUSG00000032011",-0.245829172098236,0.680786049101542,"Thy1","non-significant"
"ENSMUSG00000032012",0.157625812615741,0.909257136506511,"Nectin1","non-significant"
"ENSMUSG00000032014",0.0649583836991715,0.976077001685713,"Oaf","non-significant"
"ENSMUSG00000032018",-0.00526856742564351,0.991676559507089,"Sc5d","non-significant"
"ENSMUSG00000032020",-0.204302365896309,0.864744996882269,"Ubash3b","non-significant"
"ENSMUSG00000032024",0.291079065718321,0.800748279733781,"Clmp","non-significant"
"ENSMUSG00000032026",-0.0761971592876909,0.883741912337868,"Rexo2","non-significant"
"ENSMUSG00000032028",0.0100951992512395,0.99636031486552,"Nxpe2","non-significant"
"ENSMUSG00000032030",0.0434299759756158,0.916918808948129,"Cul5","non-significant"
"ENSMUSG00000032033",0.652923882274803,0.487673804377909,"Barx2","non-significant"
"ENSMUSG00000032035",0.295043497277333,0.633406667612149,"Ets1","non-significant"
"ENSMUSG00000032036",0.511851580615974,0.792632099170101,"Kirrel3","non-significant"
"ENSMUSG00000032038",0.103326048685855,0.91099006898321,"St3gal4","non-significant"
"ENSMUSG00000032040",0.131953179345504,0.845011522339529,"Dcps","non-significant"
"ENSMUSG00000032041",0.0712250707914694,0.969484493914512,"Tirap","non-significant"
"ENSMUSG00000032042",-0.105681671192875,0.870614459984629,"Srpra","non-significant"
"ENSMUSG00000032044",0.0617739234310649,0.945481907937247,"Rpusd4","non-significant"
"ENSMUSG00000032046",-0.0709453580764353,0.807304239697,"Abhd12","non-significant"
"ENSMUSG00000032047",0.0633058529495998,0.870614459984629,"Acat1","non-significant"
"ENSMUSG00000032050",0.0135626467024392,0.977430930012133,"Rdx","non-significant"
"ENSMUSG00000032051",-0.0498471380499785,0.961051515626136,"Fdx1","non-significant"
"ENSMUSG00000032058",0.0164739721843106,0.989944319013175,"Ppp2r1b","non-significant"
"ENSMUSG00000032059",-0.202934580746305,0.569669348108284,"Alg9","non-significant"
"ENSMUSG00000032060",-0.560675149047169,0.80639728166325,"Cryab","non-significant"
"ENSMUSG00000032062",-0.351736478982361,0.48176292226163,"2310030G06Rik","non-significant"
"ENSMUSG00000032064",0.0371317750370697,0.979246050391906,"Dixdc1","non-significant"
"ENSMUSG00000032067",0.150094012821838,0.695686163064778,"Pts","non-significant"
"ENSMUSG00000032068",-0.283637498029406,0.974390689476328,"Plet1","non-significant"
"ENSMUSG00000032076",0.0505722573405986,0.974379899238039,"Cadm1","non-significant"
"ENSMUSG00000032077",-0.131073624456192,0.827824509643292,"Bud13","non-significant"
"ENSMUSG00000032078",-0.0914256263807464,0.786121734035468,"Zpr1","non-significant"
"ENSMUSG00000032083",0.417000084566692,0.977430930012133,"Apoa1","non-significant"
"ENSMUSG00000032085",0.190196550639963,0.78200748484981,"Tagln","non-significant"
"ENSMUSG00000032086",-0.193837601525697,0.845381978150257,"Bace1","non-significant"
"ENSMUSG00000032089",-0.00415434105775834,0.997460325812506,"Il10ra","non-significant"
"ENSMUSG00000032092",-0.267527858858542,0.926688819210661,"Mpzl2","non-significant"
"ENSMUSG00000032096",-0.0617194981169826,0.86857150333012,"Arcn1","non-significant"
"ENSMUSG00000032097",0.0122189748035658,0.977430930012133,"Ddx6","non-significant"
"ENSMUSG00000032103",0.0560092332607723,0.955652783901444,"Pus3","non-significant"
"ENSMUSG00000032105",0.262425321186254,0.896413098849555,"Nherf4","non-significant"
"ENSMUSG00000032109",-0.145347062356428,0.811500140409657,"Nlrx1","non-significant"
"ENSMUSG00000032112",-0.149575879454653,0.736480929652826,"Trappc4","non-significant"
"ENSMUSG00000032113",-0.040634781775869,0.988673899160298,"Chek1","non-significant"
"ENSMUSG00000032114",-0.00296772158059428,0.997112199426127,"Slc37a4","non-significant"
"ENSMUSG00000032115",-0.34452872896427,0.132452820200577,"Hyou1","non-significant"
"ENSMUSG00000032116",-0.108575294285147,0.787704909891392,"Stt3a","non-significant"
"ENSMUSG00000032118",0.333281424414182,0.742615663778526,"Fez1","non-significant"
"ENSMUSG00000032119",-0.0514490824052298,0.957760129479797,"Hinfp","non-significant"
"ENSMUSG00000032120",0.0187234912073547,0.979488601344178,"C2cd2l","non-significant"
"ENSMUSG00000032121",-0.125194825457384,0.884045003273735,"Tmem218","non-significant"
"ENSMUSG00000032122",-0.636880374586701,0.422029187832325,"Slc37a2","non-significant"
"ENSMUSG00000032123",-0.264637226240018,0.0562922863584786,"Dpagt1","non-significant"
"ENSMUSG00000032125",0.259006606851006,0.618645261204691,"Robo4","non-significant"
"ENSMUSG00000032126",-0.0797740189534294,0.872438306818569,"Hmbs","non-significant"
"ENSMUSG00000032127",0.025926631373115,0.964320081902298,"Vps11","non-significant"
"ENSMUSG00000032131",-0.235816764811881,0.915485591430604,"Abcg4","non-significant"
"ENSMUSG00000032135",0.308952221042324,0.47012079547399,"Mcam","non-significant"
"ENSMUSG00000032171",-0.126351794695916,0.576499098852757,"Pin1","non-significant"
"ENSMUSG00000032175",-0.169973247472925,0.650228126237996,"Tyk2","non-significant"
"ENSMUSG00000032177",0.070371687457994,0.940153800652369,"Pde4a","non-significant"
"ENSMUSG00000032178",-0.059805064833651,0.884896270799481,"Ilf3","non-significant"
"ENSMUSG00000032179",-0.409807526635014,0.436268004239666,"Bmp5","non-significant"
"ENSMUSG00000032180",-0.0492394661294028,0.922550764960977,"Tmed1","non-significant"
"ENSMUSG00000032181",-0.14144680437468,0.964705465023297,"Scg3","non-significant"
"ENSMUSG00000032182",-0.261923837489906,0.613300657425003,"Yipf2","non-significant"
"ENSMUSG00000032184",-0.183316273649924,0.747427865912402,"Lysmd2","non-significant"
"ENSMUSG00000032185",-0.147560587432751,0.708825174761169,"Carm1","non-significant"
"ENSMUSG00000032186",-0.0924383170585049,0.91303972267042,"Tmod2","non-significant"
"ENSMUSG00000032187",-0.0208629418932275,0.964389961119476,"Smarca4","non-significant"
"ENSMUSG00000032192",-0.0806349696550838,0.89891404027714,"Gnb5","non-significant"
"ENSMUSG00000032193",-0.0997230140461227,0.959113257635718,"Ldlr","non-significant"
"ENSMUSG00000032194",0.0783073863885728,0.893999963183879,"Kank2","non-significant"
"ENSMUSG00000032198",0.0792257872306358,0.947474915373231,"Dock6","non-significant"
"ENSMUSG00000032199",-0.0109464474162564,0.979488601344178,"Polr2m","non-significant"
"ENSMUSG00000032202",0.179066913791697,0.961724239851536,"Rab27a","non-significant"
"ENSMUSG00000032212",0.131354063503784,0.386445631192991,"Sltm","non-significant"
"ENSMUSG00000032215",-0.0807886201413669,0.872438306818569,"Rsl24d1","non-significant"
"ENSMUSG00000032216",0.0367847469687768,0.940248846426332,"Nedd4","non-significant"
"ENSMUSG00000032217",0.10611636925924,0.854545611186133,"Rnf111","non-significant"
"ENSMUSG00000032218",-0.358550748298398,0.877113031509094,"Ccnb2","non-significant"
"ENSMUSG00000032220",-0.0683158965995925,0.897845998560562,"Myo1e","non-significant"
"ENSMUSG00000032221",0.00586892165934642,0.99636031486552,"Mns1","non-significant"
"ENSMUSG00000032228",0.0647577327970425,0.91303972267042,"Tcf12","non-significant"
"ENSMUSG00000032231",-0.327443095025925,0.492034409265513,"Anxa2","non-significant"
"ENSMUSG00000032232",-0.26661389088633,0.659196093513576,"Cgnl1","non-significant"
"ENSMUSG00000032235",0.220207695240583,0.625307041170966,"Ice2","non-significant"
"ENSMUSG00000032238",-0.0276119833548808,0.981004499214751,"Rora","non-significant"
"ENSMUSG00000032239",-0.0163468655052575,0.978987158480651,"Rp9","non-significant"
"ENSMUSG00000032243",0.416601089970894,0.754304339252145,"Itga11","non-significant"
"ENSMUSG00000032244",-0.0992345792228583,0.743543983027344,"Fem1b","non-significant"
"ENSMUSG00000032245",-0.168312329299333,0.679573934929635,"Cln6","non-significant"
"ENSMUSG00000032246",0.140707703281191,0.957647378271636,"Calml4","non-significant"
"ENSMUSG00000032249",0.143829201244609,0.616336456964425,"Anp32a","non-significant"
"ENSMUSG00000032251",-0.141389634392696,0.870134852687108,"Irak1bp1","non-significant"
"ENSMUSG00000032252",0.160410273363336,0.799143953630908,"Glce","non-significant"
"ENSMUSG00000032253",0.10807538999329,0.884896270799481,"Phip","non-significant"
"ENSMUSG00000032254",-0.535534599621103,0.747427865912402,"Kif23","non-significant"
"ENSMUSG00000032258",0.218056542362135,0.868663285264459,"Lca5","non-significant"
"ENSMUSG00000032261",-0.0762253854189674,0.977430930012133,"Sh3bgrl2","non-significant"
"ENSMUSG00000032263",0.0247900814405201,0.977430930012133,"Bckdhb","non-significant"
"ENSMUSG00000032264",-0.0198413807092894,0.978987158480651,"Zw10","non-significant"
"ENSMUSG00000032265",-0.0415941697227175,0.983422480588659,"Tent5a","non-significant"
"ENSMUSG00000032267",-0.166856103051002,0.897845998560562,"Usp28","non-significant"
"ENSMUSG00000032271",-0.381550049074025,0.714640775311492,"Nnmt","non-significant"
"ENSMUSG00000032279",0.0840804198825611,0.872438306818569,"Idh3a","non-significant"
"ENSMUSG00000032280",-0.404094173320052,0.4903951997752,"Tle3","non-significant"
"ENSMUSG00000032285",-0.200577848961958,0.925537906426813,"Dnaja4","non-significant"
"ENSMUSG00000032288",-0.178714794498704,0.59837388815307,"Imp3","non-significant"
"ENSMUSG00000032289",0.197046327202121,0.897845998560562,"Thsd4","non-significant"
"ENSMUSG00000032290",0.018642180901976,0.986223246400634,"Ptpn9","non-significant"
"ENSMUSG00000032293",0.0819785309215354,0.794565392771736,"Ireb2","non-significant"
"ENSMUSG00000032294",-0.0325112349151102,0.964320081902298,"Pkm","non-significant"
"ENSMUSG00000032295",-0.00123532193072288,0.997460325812506,"Man2c1","non-significant"
"ENSMUSG00000032298",0.0450133361901521,0.960163082759642,"Neil1","non-significant"
"ENSMUSG00000032299",-0.129604137071967,0.747654966465916,"Commd4","non-significant"
"ENSMUSG00000032300",-0.0517247642333563,0.977430930012133,"1700017B05Rik","non-significant"
"ENSMUSG00000032301",-0.0197532579950117,0.9713952980536,"Psma4","non-significant"
"ENSMUSG00000032305",-0.0340912229140952,0.9713952980536,"Fam219b","non-significant"
"ENSMUSG00000032306",0.061378003209198,0.836902963552993,"Mpi","non-significant"
"ENSMUSG00000032307",0.0656347694971745,0.853810808775673,"Ube2q2","non-significant"
"ENSMUSG00000032308",0.0341569222016056,0.976190870894722,"Ulk3","non-significant"
"ENSMUSG00000032309",0.0465209448251267,0.911031505540814,"Fbxo22","non-significant"
"ENSMUSG00000032312",0.197154663048257,0.635669655819545,"Csk","non-significant"
"ENSMUSG00000032313",-0.0832586739062757,0.972721340184633,"Tmem266","non-significant"
"ENSMUSG00000032314",0.0296682015176558,0.96620060548442,"Etfa","non-significant"
"ENSMUSG00000032315",-0.347974198569514,0.897845998560562,"Cyp1a1","non-significant"
"ENSMUSG00000032316",0.0903447496622342,0.873947971096272,"Clk3","non-significant"
"ENSMUSG00000032320",-0.0583647529057728,0.870649652305268,"Rcn2","non-significant"
"ENSMUSG00000032322",-0.27310720761975,0.822265152411161,"Pstpip1","non-significant"
"ENSMUSG00000032324",-0.0631246092746013,0.897845998560562,"Tspan3","non-significant"
"ENSMUSG00000032327",0.63680743246238,0.673715923216989,"Stra6","non-significant"
"ENSMUSG00000032328",0.0153002697630828,0.977430930012133,"Tmem30a","non-significant"
"ENSMUSG00000032329",0.0944907791654765,0.820522603179912,"Hmg20a","non-significant"
"ENSMUSG00000032330",-0.118925672962643,0.872438306818569,"Cox7a2","non-significant"
"ENSMUSG00000032332",-0.0964193915002185,0.990647121327956,"Col12a1","non-significant"
"ENSMUSG00000032333",-0.217285730815168,0.389877452867579,"Stoml1","non-significant"
"ENSMUSG00000032334",-0.014636856559597,0.991676559507089,"Loxl1","non-significant"
"ENSMUSG00000032336",-0.0726948337604979,0.794942597522412,"Nptn","non-significant"
"ENSMUSG00000032338",0.455408671642759,0.738648325839404,"Hcn4","non-significant"
"ENSMUSG00000032340",0.225933197760212,0.405789276119862,"Neo1","non-significant"
"ENSMUSG00000032342",0.018583242365366,0.974390689476328,"Mto1","non-significant"
"ENSMUSG00000032344",-0.494374024356378,0.756843722482013,"Cgas","non-significant"
"ENSMUSG00000032348",0.094634869116481,0.873947971096272,"Gsta4","non-significant"
"ENSMUSG00000032349",0.242642254972639,0.498940398833266,"Elovl5","non-significant"
"ENSMUSG00000032350",-0.0175618241310351,0.977892924212673,"Gclc","non-significant"
"ENSMUSG00000032352",0.298322970457169,0.833775051149484,"Lrrc1","non-significant"
"ENSMUSG00000032353",-0.32929309831463,0.0748184490658973,"Tmed3","non-significant"
"ENSMUSG00000032355",-0.0820081792285057,0.872438306818569,"Mlip","non-significant"
"ENSMUSG00000032359",0.0157479042640651,0.989944319013175,"Ctsh","non-significant"
"ENSMUSG00000032363",-0.50591212766744,0.259854829244256,"Adamts7","non-significant"
"ENSMUSG00000032366",-0.0114426484220026,0.989944319013175,"Tpm1","non-significant"
"ENSMUSG00000032368",0.149443967795818,0.963626559205603,"Zic1","non-significant"
"ENSMUSG00000032369",-0.0916854466698013,0.961163636754501,"Plscr1","non-significant"
"ENSMUSG00000032370",-0.00544095246965381,0.993011341551255,"Lactb","non-significant"
"ENSMUSG00000032372",0.147911148465194,0.945481907937247,"Plscr2","non-significant"
"ENSMUSG00000032374",-0.180986632159461,0.802858363208093,"Plod2","non-significant"
"ENSMUSG00000032375",0.111377015997436,0.877113031509094,"Aph1b","non-significant"
"ENSMUSG00000032376",0.127738763932731,0.818416859709542,"Usp3","non-significant"
"ENSMUSG00000032377",0.0995264580811193,0.871323735336378,"Plscr4","non-significant"
"ENSMUSG00000032380",-0.0232790317515716,0.985883230627347,"Dapk2","non-significant"
"ENSMUSG00000032381",0.0246449414856254,0.967464721434617,"Ciao2a","non-significant"
"ENSMUSG00000032382",-0.0327890027362788,0.970656949529786,"Snx1","non-significant"
"ENSMUSG00000032383",-0.251958993652452,0.258454981133782,"Ppib","non-significant"
"ENSMUSG00000032384",0.122668791796644,0.799143953630908,"Csnk1g1","non-significant"
"ENSMUSG00000032386",-0.030323748642735,0.960163082759642,"Trip4","non-significant"
"ENSMUSG00000032387",0.0421339379205096,0.978987158480651,"Rbpms2","non-significant"
"ENSMUSG00000032388",-0.175010499004178,0.831913215166663,"Spg21","non-significant"
"ENSMUSG00000032392",-0.201973204836526,0.754304339252145,"Parp16","non-significant"
"ENSMUSG00000032393",0.0556257055362012,0.872775432902135,"Dpp8","non-significant"
"ENSMUSG00000032396",0.0621587944745225,0.872438306818569,"Dis3l","non-significant"
"ENSMUSG00000032397",-0.0677309886763795,0.931099375794336,"Tipin","non-significant"
