"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000035151",-0.133679971718355,1,"Elmod2","non-significant"
"ENSMUSG00000035152",-0.117786548258039,1,"Ap2b1","non-significant"
"ENSMUSG00000035158",-0.189124837417855,1,"Mitf","non-significant"
"ENSMUSG00000035161",-0.135193537243201,1,"Ints6","non-significant"
"ENSMUSG00000035164",-0.114390885724664,1,"Zc3h12c","non-significant"
"ENSMUSG00000035165",-0.570265147759169,1,"Kcne3","non-significant"
"ENSMUSG00000035168",0.0626240056530714,1,"Tanc1","non-significant"
"ENSMUSG00000035171",0.206786421285919,1,"1110059E24Rik","non-significant"
"ENSMUSG00000035172",-0.0422017343512227,1,"Plekhh3","non-significant"
"ENSMUSG00000035173",-0.0914512814173368,1,"Ccdc186","non-significant"
"ENSMUSG00000035177",-0.749759986306574,1,"Nlrp2","non-significant"
"ENSMUSG00000035179",0.22558730684173,1,"Saxo4","non-significant"
"ENSMUSG00000035181",-0.180415930407716,1,"Heatr5a","non-significant"
"ENSMUSG00000035184",-0.190621243235227,1,"Fam124a","non-significant"
"ENSMUSG00000035186",-0.846996560186717,1,"Ubd","non-significant"
"ENSMUSG00000035187",-2.04161286721831,1,"Nkx6-1","non-significant"
"ENSMUSG00000035189",-0.107802575975622,1,"Ano4","non-significant"
"ENSMUSG00000035191",0.692850608372959,1,"Rfpl4","non-significant"
"ENSMUSG00000035198",-0.050389387579452,1,"Tubg1","non-significant"
"ENSMUSG00000035199",-0.142448188531049,1,"Arl6ip5","non-significant"
"ENSMUSG00000035200",-1.51315588665185,1,"Chrnb4","non-significant"
"ENSMUSG00000035201",-1.42622060069524,1,"Pramel17","non-significant"
"ENSMUSG00000035202",0.9479371041051,1,"Lars2","non-significant"
"ENSMUSG00000035203",0.0478554517337703,1,"Epn1","non-significant"
"ENSMUSG00000035206",-0.0420169739859598,1,"Sppl2b","non-significant"
"ENSMUSG00000035208",-0.0942852991744272,1,"Slfn8","non-significant"
"ENSMUSG00000035211",0.247646653184411,1,"Xrra1","non-significant"
"ENSMUSG00000035212",0.085519844331853,1,"Leprot","non-significant"
"ENSMUSG00000035215",0.00102231694871839,1,"Lsm7","non-significant"
"ENSMUSG00000035226",-0.137089527643868,1,"Rims4","non-significant"
"ENSMUSG00000035227",-0.052666096238575,1,"Spcs2","non-significant"
"ENSMUSG00000035228",-1.25582710305485,1,"Ccdc106","non-significant"
"ENSMUSG00000035232",0.187387598676589,1,"Pdk3","non-significant"
"ENSMUSG00000035234",-0.0783004750185362,1,"Abraxas1","non-significant"
"ENSMUSG00000035235",0.0267735876241315,1,"Trim13","non-significant"
"ENSMUSG00000035236",0.0219718254585604,1,"Scai","non-significant"
"ENSMUSG00000035237",0.283641217857275,1,"Lcat","non-significant"
"ENSMUSG00000035238",-1.49178526353885,1,"Kcnk15","non-significant"
"ENSMUSG00000035239",-0.169976541417654,1,"Neu3","non-significant"
"ENSMUSG00000035242",0.0805379791364568,1,"Oaz1","non-significant"
"ENSMUSG00000035245",-0.014772782351337,1,"Eogt","non-significant"
"ENSMUSG00000035246",0.339888296555381,1,"Pcyt1b","non-significant"
"ENSMUSG00000035247",-0.0610739402401336,1,"Hectd1","non-significant"
"ENSMUSG00000035248",0.0102197723268643,1,"Tut7","non-significant"
"ENSMUSG00000035258",0.254012199643667,1,"Abi3bp","non-significant"
"ENSMUSG00000035262",-0.403969009939865,1,"Amh","non-significant"
"ENSMUSG00000035266",0.00189463712338581,1,"Helq","non-significant"
"ENSMUSG00000035268",0.133765923370098,1,"Pkig","non-significant"
"ENSMUSG00000035270",-0.300599634201097,1,"Impg2","non-significant"
"ENSMUSG00000035273",0.164543103162476,1,"Hpse","non-significant"
"ENSMUSG00000035274",-0.354167030289494,1,"Tpbg","non-significant"
"ENSMUSG00000035275",-0.270756031693264,1,"Raver2","non-significant"
"ENSMUSG00000035277",0.298233251975586,1,"Arx","non-significant"
"ENSMUSG00000035278",-0.0302014184457918,1,"Plekhj1","non-significant"
"ENSMUSG00000035279",0.07873875358348,1,"Ssc5d","non-significant"
"ENSMUSG00000035283",0.0240487667092285,1,"Adrb1","non-significant"
"ENSMUSG00000035284",-0.0296566645808097,1,"Vps13c","non-significant"
"ENSMUSG00000035285",-0.0147345865673326,1,"Nat14","non-significant"
"ENSMUSG00000035293",0.00018067979445022,1,"G2e3","non-significant"
"ENSMUSG00000035295",0.204824506585093,1,"Wdr38","non-significant"
"ENSMUSG00000035296",0.0615988317940355,1,"Sgcg","non-significant"
"ENSMUSG00000035297",-0.0546867911605416,1,"Cops4","non-significant"
"ENSMUSG00000035298",-1.30725171089962,1,"Klhl35","non-significant"
"ENSMUSG00000035299",-0.837298669144539,1,"Mid1","non-significant"
"ENSMUSG00000035305",-0.102515103658719,1,"Ror1","non-significant"
"ENSMUSG00000035311",-0.0325170050867522,1,"Gnptab","non-significant"
"ENSMUSG00000035314",0.224260370585079,1,"Gdpd5","non-significant"
"ENSMUSG00000035325",-0.202460689685214,1,"Sec31a","non-significant"
"ENSMUSG00000035329",-0.00424723484431891,1,"Fbxo33","non-significant"
"ENSMUSG00000035337",0.226112955372898,1,"Uchl4","non-significant"
"ENSMUSG00000035342",0.0746028010262748,1,"Lzts2","non-significant"
"ENSMUSG00000035351",-0.0134300209700168,1,"Nup37","non-significant"
"ENSMUSG00000035352",0.227719601974889,1,"Ccl12","non-significant"
"ENSMUSG00000035354",-0.0529846614329332,1,"Uvrag","non-significant"
"ENSMUSG00000035355",1.24226888938727,1,"Kcnh4","non-significant"
"ENSMUSG00000035356",0.74011498403705,1,"Nfkbiz","non-significant"
"ENSMUSG00000035357",-0.087522718476882,1,"Pdzrn3","non-significant"
"ENSMUSG00000035365",0.81337373441078,1,"Parpbp","non-significant"
"ENSMUSG00000035367",-0.0665123119852327,1,"Rmi1","non-significant"
"ENSMUSG00000035372",0.173762555490581,1,"1810055G02Rik","non-significant"
"ENSMUSG00000035373",-0.214839552513017,1,"Ccl7","non-significant"
"ENSMUSG00000035376",-0.132795454225972,1,"Hacd2","non-significant"
"ENSMUSG00000035378",-0.208711180628736,1,"Shq1","non-significant"
"ENSMUSG00000035382",-0.00604850877487644,1,"Pcsk7","non-significant"
"ENSMUSG00000035385",-0.182676281559362,1,"Ccl2","non-significant"
"ENSMUSG00000035390",0.205985616128576,1,"Brsk1","non-significant"
"ENSMUSG00000035392",-0.123367202709851,1,"Dennd1a","non-significant"
"ENSMUSG00000035394",-0.23250476314658,1,"Cfap53","non-significant"
"ENSMUSG00000035395",-1.42622060069524,1,"Dcaf8l","non-significant"
"ENSMUSG00000035397",0.030566892800627,1,"Klf16","non-significant"
"ENSMUSG00000035399",0.130798688742211,1,"Oser1","non-significant"
"ENSMUSG00000035401",-0.100391340999062,1,"Emsy","non-significant"
"ENSMUSG00000035403",-0.0140072333813569,1,"Crb2","non-significant"
"ENSMUSG00000035407",0.129172840632599,1,"Kank4","non-significant"
"ENSMUSG00000035413",0.241275867653559,1,"Tmem98","non-significant"
"ENSMUSG00000035420",0,1,"Fam170a","non-significant"
"ENSMUSG00000035429",0.336231749226945,1,"Ptprh","non-significant"
"ENSMUSG00000035431",1.66061442945074,1,"Sstr1","non-significant"
"ENSMUSG00000035435",-0.273983140141724,1,"Abca17","non-significant"
"ENSMUSG00000035437",-0.0828117687472857,1,"Rabgap1","non-significant"
"ENSMUSG00000035439",0.130846785359076,1,"Haus8","non-significant"
"ENSMUSG00000035441",0.0810320101458799,1,"Myo1d","non-significant"
"ENSMUSG00000035443",0.0414121569215284,1,"Thyn1","non-significant"
"ENSMUSG00000035448",3.96683027176827,1,"Ccr3","non-significant"
"ENSMUSG00000035451",-1.53398972890739,1,"Foxa1","non-significant"
"ENSMUSG00000035455",0.207837959616788,1,"Fignl1","non-significant"
"ENSMUSG00000035456",0.156825601833199,1,"Prdm8","non-significant"
"ENSMUSG00000035458",0.0756425597594692,1,"Tnni3","non-significant"
"ENSMUSG00000035459",-0.0217834821768321,1,"Stab2","non-significant"
"ENSMUSG00000035469",0.0359918393186311,1,"Rcbtb1","non-significant"
"ENSMUSG00000035472",-0.140765834845583,1,"Slc25a21","non-significant"
"ENSMUSG00000035473",-0.261183731253624,1,"Galm","non-significant"
"ENSMUSG00000035476",-0.159900485360243,1,"Tab3","non-significant"
"ENSMUSG00000035478",0.0168639522942189,1,"Mbd3","non-significant"
"ENSMUSG00000035486",0.0971349443866513,1,"Plk5","non-significant"
"ENSMUSG00000035491",-1.52903344635445,1,"Fthl17a","non-significant"
"ENSMUSG00000035493",-0.029532337276791,1,"Tgfbi","non-significant"
"ENSMUSG00000035495",-0.0670754484272858,1,"Tstd2","non-significant"
"ENSMUSG00000035498",-0.440798799187231,1,"Cdcp1","non-significant"
"ENSMUSG00000035504",-0.188188371644739,1,"Reep6","non-significant"
"ENSMUSG00000035505",-0.0321222369488858,1,"Cox18","non-significant"
"ENSMUSG00000035506",-0.338056824600141,1,"Slc12a8","non-significant"
"ENSMUSG00000035509",-0.0203058904038993,1,"Fbxl21","non-significant"
"ENSMUSG00000035513",-0.0542170303658215,1,"Ntng2","non-significant"
"ENSMUSG00000035517",0.0428265435372642,1,"Tdrd7","non-significant"
"ENSMUSG00000035521",-0.0344364210143892,1,"Gnptg","non-significant"
"ENSMUSG00000035522",0,1,"Tsga8","non-significant"
"ENSMUSG00000035528",0,1,"Npffr2","non-significant"
"ENSMUSG00000035529",0.0417811406957323,1,"Prdm4","non-significant"
"ENSMUSG00000035530",0.0785136245206084,1,"Eif1","non-significant"
"ENSMUSG00000035539",-1.17185001837537,1,"Ccdc180","non-significant"
"ENSMUSG00000035540",-3.03163764738796,1,"Gc","non-significant"
"ENSMUSG00000035545",-0.0339604251903527,1,"Leng8","non-significant"
"ENSMUSG00000035547",0.222080893758527,1,"Capn5","non-significant"
"ENSMUSG00000035551",1.4266069162051,1,"Igfbpl1","non-significant"
"ENSMUSG00000035557",0,1,"Krt17","non-significant"
"ENSMUSG00000035559",0.0715172663836706,1,"Mpv17l2","non-significant"
"ENSMUSG00000035560",0,1,"Wdr20rt","non-significant"
"ENSMUSG00000035561",0.120404781262566,1,"Aldh1b1","non-significant"
"ENSMUSG00000035566",0.308137483207668,1,"Pcdh17","non-significant"
"ENSMUSG00000035569",-0.129759268360976,1,"Ankrd11","non-significant"
"ENSMUSG00000035572",-0.0636756963456125,1,"Dcaf10","non-significant"
"ENSMUSG00000035575",0.0347222600208516,1,"Utp6","non-significant"
"ENSMUSG00000035576",-0.430158485005595,1,"L3mbtl1","non-significant"
"ENSMUSG00000035578",0.120375832608029,1,"Iqcg","non-significant"
"ENSMUSG00000035580",1.42134098049036,1,"Kcnh8","non-significant"
"ENSMUSG00000035582",-0.0284312321429888,1,"Gdpd4","non-significant"
"ENSMUSG00000035585",0.034389148408541,1,"Tsen34","non-significant"
"ENSMUSG00000035592",0.692850608372959,1,"Krt33a","non-significant"
"ENSMUSG00000035594",0.974614059906096,1,"Chrna5","non-significant"
"ENSMUSG00000035595",0.283280456135148,1,"Fam174c","non-significant"
"ENSMUSG00000035596",-0.05607155072487,1,"Mboat7","non-significant"
"ENSMUSG00000035597",-0.015287100142343,1,"Prpf39","non-significant"
"ENSMUSG00000035601",-0.0846177404311077,1,"Trmt10b","non-significant"
"ENSMUSG00000035606",0.26143455609916,1,"Ky","non-significant"
"ENSMUSG00000035614",0.0631191969578256,1,"Togaram1","non-significant"
"ENSMUSG00000035615",-0.119837087134481,1,"Frmpd1","non-significant"
"ENSMUSG00000035620",0.0442834753449933,1,"Ric8b","non-significant"
"ENSMUSG00000035621",-0.0255952427315311,1,"Midn","non-significant"
"ENSMUSG00000035623",-0.0644431446835027,1,"Rsf1","non-significant"
"ENSMUSG00000035629",-0.204892898991471,1,"Rubcn","non-significant"
"ENSMUSG00000035632",-0.018236168328935,1,"Cnot3","non-significant"
"ENSMUSG00000035637",0.101509990582698,1,"Grhpr","non-significant"
"ENSMUSG00000035640",-0.292208332529031,1,"Cbarp","non-significant"
"ENSMUSG00000035642",0.0911756322606345,1,"Aamdc","non-significant"
"ENSMUSG00000035649",0.0226553250671629,1,"Zcchc7","non-significant"
"ENSMUSG00000035653",0.504631013356064,1,"Lrfn5","non-significant"
"ENSMUSG00000035666",-0.188035879101477,1,"Gtf3c4","non-significant"
"ENSMUSG00000035671",-0.0907659961714907,1,"Zswim4","non-significant"
"ENSMUSG00000035673",-0.173806388007307,1,"Sbno2","non-significant"
"ENSMUSG00000035674",0.173956135288097,1,"Ndufa3","non-significant"
"ENSMUSG00000035678",0.748757532632074,1,"Tnfsf9","non-significant"
"ENSMUSG00000035681",0.0329847693702984,1,"Kcnc2","non-significant"
"ENSMUSG00000035683",-0.290646754828423,1,"Melk","non-significant"
"ENSMUSG00000035686",-0.0779000531432525,1,"Thrsp","non-significant"
"ENSMUSG00000035692",0.112431269252829,1,"Isg15","non-significant"
"ENSMUSG00000035694",0,1,"Caps2","non-significant"
"ENSMUSG00000035696",0.0186237248568698,1,"Rnf38","non-significant"
"ENSMUSG00000035697",0.0770082767132751,1,"Arhgap45","non-significant"
"ENSMUSG00000035699",-0.749778788442028,1,"Slc51a","non-significant"
"ENSMUSG00000035704",-0.106421133673263,1,"Alg8","non-significant"
"ENSMUSG00000035711",0.164364370291653,1,"Dok3","non-significant"
"ENSMUSG00000035713",-0.0147975658513114,1,"Usp35","non-significant"
"ENSMUSG00000035722",-0.161740053716634,1,"Abca7","non-significant"
"ENSMUSG00000035725",0.0848384400405242,1,"Prkx","non-significant"
"ENSMUSG00000035726",0.0255557365545542,1,"Supt16","non-significant"
"ENSMUSG00000035735",0.0269622605697257,1,"Dagla","non-significant"
"ENSMUSG00000035745",-0.0336886241294724,1,"Grin3b","non-significant"
"ENSMUSG00000035754",0.0417048397081648,1,"Wdr18","non-significant"
"ENSMUSG00000035757",-0.0326694254327685,1,"Selenoo","non-significant"
"ENSMUSG00000035759",0.175062388879578,1,"Bbs10","non-significant"
"ENSMUSG00000035762",0.0964264263860303,1,"Tmem161b","non-significant"
"ENSMUSG00000035764",-0.0213409785473544,1,"Fbxo45","non-significant"
"ENSMUSG00000035765",-0.0807988600287665,1,"Dym","non-significant"
"ENSMUSG00000035769",-0.468986178695544,1,"Xylb","non-significant"
"ENSMUSG00000035770",-0.0426489445768101,1,"Dync1li2","non-significant"
"ENSMUSG00000035772",-0.0181910194620892,1,"Mrps2","non-significant"
"ENSMUSG00000035773",0.126424939887708,1,"Kiss1r","non-significant"
"ENSMUSG00000035775",2.99804133466739,1,"Krt20","non-significant"
"ENSMUSG00000035776",-0.126123000551757,1,"Cd99l2","non-significant"
"ENSMUSG00000035778",0.0662849905718518,1,"Ggta1","non-significant"
"ENSMUSG00000035780",-3.04692667696451,1,"Ugt2a3","non-significant"
"ENSMUSG00000035781",-0.00360044913071116,1,"R3hdm4","non-significant"
"ENSMUSG00000035783",0.00565682016472711,1,"Acta2","non-significant"
"ENSMUSG00000035790",-0.0576058307416414,1,"Cep19","non-significant"
"ENSMUSG00000035798",0.00580949249127905,1,"Zdhhc17","non-significant"
"ENSMUSG00000035799",0.0274325740757755,1,"Twist1","non-significant"
"ENSMUSG00000035805",2.38645328125807,1,"Mlc1","non-significant"
"ENSMUSG00000035811",-3.78310930731265,1,"Ugt2b35","non-significant"
"ENSMUSG00000035818",-0.0368265179277656,1,"Plekhs1","non-significant"
"ENSMUSG00000035824",-0.0686371314906251,1,"Tk2","non-significant"
"ENSMUSG00000035828",0.312228109938658,1,"Pim3","non-significant"
"ENSMUSG00000035829",0.0827428667442716,1,"Ppp1r26","non-significant"
"ENSMUSG00000035834",-0.103775621285399,1,"Polr3g","non-significant"
"ENSMUSG00000035835",0.255284569257291,1,"Plppr3","non-significant"
"ENSMUSG00000035836",-3.30753987396351,1,"Ugt2b1","non-significant"
"ENSMUSG00000035840",0.0645840023450329,1,"Lysmd3","non-significant"
"ENSMUSG00000035842",-0.162612786212094,1,"Ddx11","non-significant"
"ENSMUSG00000035845",-0.0151345795349929,1,"Alg12","non-significant"
"ENSMUSG00000035847",-0.0112016921328638,1,"Ids","non-significant"
"ENSMUSG00000035849",-0.0250198315628663,1,"Krt222","non-significant"
"ENSMUSG00000035851",0.0474798149397384,1,"Ythdc1","non-significant"
"ENSMUSG00000035852",-0.530542520628229,1,"Misp","non-significant"
"ENSMUSG00000035860",0.0205263139897018,1,"Cdhr3","non-significant"
"ENSMUSG00000035861",0,1,"Tmprss11b","non-significant"
"ENSMUSG00000035863",-0.231487415062091,1,"Palm","non-significant"
"ENSMUSG00000035864",0.674620017316115,1,"Syt1","non-significant"
"ENSMUSG00000035868",0.047346902815321,1,"Zfp983","non-significant"
"ENSMUSG00000035873",0.106729909409009,1,"Pawr","non-significant"
"ENSMUSG00000035875",-1.1145522087907,1,"AI182371","non-significant"
"ENSMUSG00000035877",-0.117029030184763,1,"Zhx3","non-significant"
"ENSMUSG00000035878",0.0515793704182307,1,"Hykk","non-significant"
"ENSMUSG00000035885",0.174548209696976,1,"Cox8a","non-significant"
"ENSMUSG00000035890",-0.054250543267114,1,"Rnf126","non-significant"
"ENSMUSG00000035891",0.0552400016811591,1,"Cerk","non-significant"
"ENSMUSG00000035896",-2.08821174432556,1,"Rnase1","non-significant"
"ENSMUSG00000035898",-0.0564828185591718,1,"Uba6","non-significant"
"ENSMUSG00000035900",-0.0246022372332885,1,"Gramd4","non-significant"
"ENSMUSG00000035901",-0.026571364024628,1,"Dennd5a","non-significant"
"ENSMUSG00000035910",-0.484668711615687,1,"Dcdc2a","non-significant"
"ENSMUSG00000035914",0.0677900469258353,1,"Cd276","non-significant"
"ENSMUSG00000035916",-0.375089467545474,1,"Ptprq","non-significant"
"ENSMUSG00000035919",-0.0282988781482071,1,"Bbs9","non-significant"
"ENSMUSG00000035923",-0.136176599267291,1,"Myf6","non-significant"
"ENSMUSG00000035929",-0.0577440565700387,1,"H2-Q4","non-significant"
"ENSMUSG00000035930",-0.0284312321429888,1,"Chst4","non-significant"
"ENSMUSG00000035933",-0.0896965117703303,1,"Cog5","non-significant"
"ENSMUSG00000035934",0.0153505738827689,1,"Pknox2","non-significant"
"ENSMUSG00000035936",-0.0102598414779448,1,"Aldh5a1","non-significant"
"ENSMUSG00000035941",-0.0913006792130277,1,"Ibtk","non-significant"
"ENSMUSG00000035944",-0.0770429196563585,1,"Ttc38","non-significant"
"ENSMUSG00000035948",0.177073835252691,1,"Acss3","non-significant"
"ENSMUSG00000035949",0.00239039555879716,1,"Fbxw2","non-significant"
"ENSMUSG00000035951",-0.722318812299239,1,"Ascl3","non-significant"
"ENSMUSG00000035953",0.183749363916898,1,"Pip4p1","non-significant"
"ENSMUSG00000035954",0.0931784547584807,1,"Dock4","non-significant"
"ENSMUSG00000035958",0.0149814315433855,1,"Tdp2","non-significant"
"ENSMUSG00000035960",0.05440698281634,1,"Apex1","non-significant"
"ENSMUSG00000035963",-0.439149400858602,1,"Cimap1d","non-significant"
"ENSMUSG00000035964",0.367108309541484,1,"Tmem59l","non-significant"
"ENSMUSG00000035967",-0.0865127579533252,1,"Ints6l","non-significant"
"ENSMUSG00000035969",-0.239156301553582,1,"Rusc2","non-significant"
"ENSMUSG00000035983",-0.0867661659077815,1,"Gm7008","non-significant"
"ENSMUSG00000035984",0.313967846851407,1,"Nme5","non-significant"
"ENSMUSG00000035992",0.122919644785437,1,"Fnip1","non-significant"
"ENSMUSG00000036002",-0.304527531612689,1,"Atosb","non-significant"
"ENSMUSG00000036006",-0.301610137024466,1,"Ripor2","non-significant"
"ENSMUSG00000036009",-0.0880062690765705,1,"Mettl25","non-significant"
"ENSMUSG00000036019",0.154405306084104,1,"Tmtc2","non-significant"
"ENSMUSG00000036022",-0.0182705217311962,1,"Pabir2","non-significant"
"ENSMUSG00000036023",-0.00217391890043966,1,"Parp2","non-significant"
"ENSMUSG00000036026",-0.0557075851575239,1,"Tmem63b","non-significant"
"ENSMUSG00000036027",-0.0284543133098312,1,"Pou2af2","non-significant"
"ENSMUSG00000036030",0.138125689016296,1,"Prtg","non-significant"
"ENSMUSG00000036036",-0.0160902491651914,1,"Zfp57","non-significant"
"ENSMUSG00000036040",0.622799926161231,1,"Adamtsl2","non-significant"
"ENSMUSG00000036046",-0.145031032867876,1,"5031439G07Rik","non-significant"
"ENSMUSG00000036052",-0.0418014232546208,1,"Dnajb5","non-significant"
"ENSMUSG00000036053",-0.0571959333259176,1,"Fmnl2","non-significant"
"ENSMUSG00000036054",-0.0552206581588295,1,"Sugp2","non-significant"
"ENSMUSG00000036057",-0.122660771715486,1,"Ptpn23","non-significant"
"ENSMUSG00000036061",-0.0544366234792507,1,"Smug1","non-significant"
"ENSMUSG00000036062",0.166509368874042,1,"Phf24","non-significant"
"ENSMUSG00000036067",-0.314657095256238,1,"Slc2a6","non-significant"
"ENSMUSG00000036073",-0.0104757768736164,1,"Galt","non-significant"
